2024-10-30 11:41:07,451 INFO    StreamThr :688020 [internal.py:wandb_internal():85] W&B internal server running at pid: 688020, started at: 2024-10-30 11:41:07.450443
2024-10-30 11:41:07,451 DEBUG   HandlerThread:688020 [handler.py:handle_request():158] handle_request: status
2024-10-30 11:41:07,452 INFO    WriterThread:688020 [datastore.py:open_for_write():87] open: /home/cmdunham/ChemicalDataGeneration/models/wandb/run-20241030_114103-0o7j6xva/run-0o7j6xva.wandb
2024-10-30 11:41:07,453 DEBUG   SenderThread:688020 [sender.py:send():378] send: header
2024-10-30 11:41:07,453 DEBUG   SenderThread:688020 [sender.py:send():378] send: run
2024-10-30 11:41:07,652 INFO    SenderThread:688020 [dir_watcher.py:__init__():211] watching files in: /home/cmdunham/ChemicalDataGeneration/models/wandb/run-20241030_114103-0o7j6xva/files
2024-10-30 11:41:07,652 INFO    SenderThread:688020 [sender.py:_start_run_threads():1123] run started: 0o7j6xva with start time 1730302866.479069
2024-10-30 11:41:07,661 DEBUG   HandlerThread:688020 [handler.py:handle_request():158] handle_request: check_version
2024-10-30 11:41:07,661 DEBUG   SenderThread:688020 [sender.py:send_request():405] send_request: check_version
2024-10-30 11:41:07,723 DEBUG   HandlerThread:688020 [handler.py:handle_request():158] handle_request: run_start
2024-10-30 11:41:07,723 DEBUG   HandlerThread:688020 [system_info.py:__init__():26] System info init
2024-10-30 11:41:07,724 DEBUG   HandlerThread:688020 [system_info.py:__init__():41] System info init done
2024-10-30 11:41:07,724 INFO    HandlerThread:688020 [system_monitor.py:start():194] Starting system monitor
2024-10-30 11:41:07,724 INFO    SystemMonitor:688020 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-10-30 11:41:07,724 INFO    HandlerThread:688020 [system_monitor.py:probe():214] Collecting system info
2024-10-30 11:41:07,724 INFO    SystemMonitor:688020 [interfaces.py:start():188] Started cpu monitoring
2024-10-30 11:41:07,724 INFO    SystemMonitor:688020 [interfaces.py:start():188] Started disk monitoring
2024-10-30 11:41:07,725 INFO    SystemMonitor:688020 [interfaces.py:start():188] Started gpu monitoring
2024-10-30 11:41:07,725 INFO    SystemMonitor:688020 [interfaces.py:start():188] Started memory monitoring
2024-10-30 11:41:07,726 INFO    SystemMonitor:688020 [interfaces.py:start():188] Started network monitoring
2024-10-30 11:41:07,759 DEBUG   HandlerThread:688020 [system_info.py:probe():150] Probing system
2024-10-30 11:41:07,759 DEBUG   HandlerThread:688020 [system_info.py:_probe_git():135] Probing git
2024-10-30 11:41:07,775 DEBUG   HandlerThread:688020 [system_info.py:_probe_git():143] Probing git done
2024-10-30 11:41:07,775 DEBUG   HandlerThread:688020 [system_info.py:probe():198] Probing system done
2024-10-30 11:41:07,775 DEBUG   HandlerThread:688020 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-117-generic-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2024-10-30T15:41:07.759074', 'startedAt': '2024-10-30T15:41:03.347396', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/cmdunham/ChemicalDataGeneration/models/ims_encoder.ipynb', 'codePathLocal': 'ims_encoder.ipynb', 'git': {'remote': 'https://github.com/CateMerfeld/ChemicalDataGeneration.git', 'commit': '8e5b0bd38d518f5f3447571c4e7858a990b04034'}, 'email': 'catemerfeld@gmail.com', 'root': '/home/cmdunham/ChemicalDataGeneration', 'host': 'paffenroth23-1', 'username': 'cmdunham', 'executable': '/home/cmdunham/ChemicalDataGeneration/chem_data_gen/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2331.1100625, 'min': 1800.0, 'max': 4000.0}, 'cpu_freq_per_core': [{'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 2900.0, 'min': 1800.0, 'max': 4000.0}, {'current': 4539.732, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1800.0, 'max': 4000.0}, {'current': 4538.66, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 4539.047, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 4540.302, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 4537.781, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}, {'current': 1800.0, 'min': 1800.0, 'max': 4000.0}], 'disk': {'/': {'total': 438.5479202270508, 'used': 415.2186164855957}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 125.60021209716797}}
2024-10-30 11:41:07,775 INFO    HandlerThread:688020 [system_monitor.py:probe():224] Finished collecting system info
2024-10-30 11:41:07,775 INFO    HandlerThread:688020 [system_monitor.py:probe():227] Publishing system info
2024-10-30 11:41:07,776 INFO    HandlerThread:688020 [system_monitor.py:probe():229] Finished publishing system info
2024-10-30 11:41:07,776 DEBUG   SenderThread:688020 [sender.py:send():378] send: files
2024-10-30 11:41:07,776 INFO    SenderThread:688020 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-10-30 11:41:07,828 DEBUG   HandlerThread:688020 [handler.py:handle_request():158] handle_request: python_packages
2024-10-30 11:41:07,828 DEBUG   SenderThread:688020 [sender.py:send_request():405] send_request: python_packages
2024-10-30 11:41:07,829 DEBUG   SenderThread:688020 [sender.py:send():378] send: telemetry
2024-10-30 11:41:07,873 DEBUG   HandlerThread:688020 [handler.py:handle_request():158] handle_request: stop_status
2024-10-30 11:41:07,873 DEBUG   SenderThread:688020 [sender.py:send_request():405] send_request: stop_status
2024-10-30 11:41:08,056 INFO    wandb-upload_0:688020 [upload_job.py:push():130] Uploaded file /tmp/tmpgit77kndwandb/ty1ijcjs-wandb-metadata.json
2024-10-30 11:41:08,653 INFO    Thread-61 :688020 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cmdunham/ChemicalDataGeneration/models/wandb/run-20241030_114103-0o7j6xva/files/wandb-metadata.json
2024-10-30 11:41:08,653 INFO    Thread-61 :688020 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cmdunham/ChemicalDataGeneration/models/wandb/run-20241030_114103-0o7j6xva/files/requirements.txt
2024-10-30 11:41:08,654 INFO    Thread-61 :688020 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cmdunham/ChemicalDataGeneration/models/wandb/run-20241030_114103-0o7j6xva/files/output.log
2024-10-30 11:41:10,606 DEBUG   HandlerThread:688020 [handler.py:handle_request():158] handle_request: partial_history
2024-10-30 11:41:10,607 DEBUG   SenderThread:688020 [sender.py:send():378] send: history
2024-10-30 11:41:10,607 DEBUG   SenderThread:688020 [sender.py:send_request():405] send_request: summary_record
2024-10-30 11:41:10,607 INFO    SenderThread:688020 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-10-30 11:41:10,653 INFO    Thread-61 :688020 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/cmdunham/ChemicalDataGeneration/models/wandb/run-20241030_114103-0o7j6xva/files/output.log
2024-10-30 11:41:10,653 INFO    Thread-61 :688020 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cmdunham/ChemicalDataGeneration/models/wandb/run-20241030_114103-0o7j6xva/files/wandb-summary.json
2024-10-30 11:41:10,792 DEBUG   HandlerThread:688020 [handler.py:handle_request():158] handle_request: partial_history
